date,month,day,year,price,totalCirculation,totalTransactionFees,numberofUniqueBitcoinAddresses,totalOutputVolumeValue,dailyMinersRevenue,difficulty,averageNumberOfTransactionsPerBlock,high,low,
3/27/2014,3,27,2014,520.2,12569050,13.74833968,158999,756564.7961,2178597.6,5006860589,361,507.67,489.93,
3/28/2014,3,28,2014,503,12573625,12.76760033,163425,806230.2488,2307261,5006860589,360,493.93,443.5,
3/29/2014,3,29,2014,499.94,12577900,9.91116708,126941,509121.7399,2141742.96,5006860589,323,484.22,442.58,
3/30/2014,3,30,2014,449.02,12581625,10.75046791,150155,551880.315,1677089.7,5006860589,326,498.94,456.77,
3/31/2014,3,31,2014,457,12585825,11.95022358,137342,729762.0537,1924427,5006860589,333,495.58,431.52,
4/1/2014,4,1,2014,479.51,12590300,12.54864889,157020,703152.6027,2151561.37,5006860589,334,456.64,415.11,
4/2/2014,4,2,2014,445,12594925,13.09056906,152718,712975.9813,2063910,5006860589,426,456.92,429.47,
4/3/2014,4,3,2014,446.31,12600125,13.42152449,137224,842061.8031,2326614.03,5006860589,449,466.98,445.53,
4/4/2014,4,4,2014,446.01,12605150,13.60614942,144468,663996.4141,2246998.38,5006860589,443,468.28,451.98,
4/5/2014,4,5,2014,451.84,12609625,12.15739669,135497,753433.7343,2027406.08,6119726089,394,463.69,443.8,
4/6/2014,4,6,2014,459.67,12613175,9.16831339,163904,450531.7286,1635965.53,6119726089,448,457.73,445.33,
4/7/2014,4,7,2014,447.74,12616825,13.90620728,134360,445138.8488,1640071.62,6119726089,324,456.7,440.74,
4/8/2014,4,8,2014,454.07,12620725,15.09697226,148772,511123.3156,1777684.05,6119726089,248,442.87,356.52,
4/9/2014,4,9,2014,443.1,12624350,13.2776719,144875,485103.8781,1611997.8,6119726089,353,429.96,347.68,
4/10/2014,4,10,2014,401,12628725,21.30299867,165795,851803.1051,1762796,6119726089,384,438.74,414.4,
4/11/2014,4,11,2014,427.99,12632450,14.57004853,146801,827736.8152,1600254.61,6119726089,459,427,393,
4/12/2014,4,12,2014,424.98,12636450,9.91757697,124543,455422.9105,1703744.82,6119726089,386,470.9,405.83,
4/13/2014,4,13,2014,405,12641425,9.30580111,150009,377624.9683,2018520,6119726089,362,516.69,452.24,
4/14/2014,4,14,2014,453.14,12645975,14.39419263,146634,576197.2436,2068130.96,6119726089,347,543.36,494.49,
4/15/2014,4,15,2014,489.91,12650850,16.40310745,166401,680667.7526,2396149.81,6119726089,290,534.35,482.44,
4/16/2014,4,16,2014,511.5,12654575,15.0145845,142870,828585.8636,1913010,6119726089,327,500.56,470.98,
4/17/2014,4,17,2014,495,12658925,15.27722248,141012,815861.1786,2160675,6978842650,475,503.24,469.71,
4/18/2014,4,18,2014,479.98,12662825,12.11666488,123771,671188.4361,1877681.76,6978842650,412,512.09,490.17,
4/19/2014,4,19,2014,499.9,12666900,13.3065243,127435,581524.682,2043591.2,6978842650,460,511.1,491.43,
4/20/2014,4,20,2014,500.19,12671150,10.78653306,149260,404073.9622,2130809.4,6978842650,475,502.48,484.01,
4/21/2014,4,21,2014,496.5,12675575,11.60986595,124225,704751.1742,2202474,6978842650,328,492.24,484.08,
4/22/2014,4,22,2014,493.33,12679425,15.41285036,150856,767457.1526,1906720.45,6978842650,301,501.51,481.37,
4/23/2014,4,23,2014,487.3,12683800,14.28109385,134126,722510.506,2138759.7,6978842650,378,500.92,443.01,
4/24/2014,4,24,2014,491.6,12687475,14.18530262,129810,559681.808,1813512.4,6978842650,406,466.02,449.58,
4/25/2014,4,25,2014,459.15,12691575,14.40370555,157853,550861.7291,1888943.1,6978842650,437,460.8,432.14,
4/26/2014,4,26,2014,463.88,12696025,10.52495082,131955,407118.2973,2068904.8,6978842650,362,448.34,422.66,
4/27/2014,4,27,2014,440.1,12700200,11.27509025,147987,278902.3664,1842258.6,6978842650,355,452.1,433.69,
4/28/2014,4,28,2014,447,12704350,12.34031962,133142,482175.4106,1860414,6978842650,389,451.39,436.31,
4/29/2014,4,29,2014,447.7,12708300,12.17060621,145888,566494.9218,1773787.4,6978842650,337,461.64,446.63,
4/30/2014,4,30,2014,449,12711950,12.53470401,137816,548190.8376,1644238,8000872136,507,458.87,442.6,
5/1/2014,5,1,2014,460.01,12716150,12.01720682,134499,471807.9025,1937562.12,8000872136,412,449.8,429.52,
5/2/2014,5,2,2014,447.51,12720400,11.50948836,128157,498876.5566,1906840.11,8000872136,432,440.01,429.16,
5/3/2014,5,3,2014,434.5,12724000,11.0080935,103028,658967.9921,1568979.5,8000872136,438,441.93,426.64,
5/4/2014,5,4,2014,436.21,12727800,9.99820449,138218,454251.7265,1661523.89,8000872136,407,433.55,421.89,
5/5/2014,5,5,2014,427.83,12730925,12.36926791,113712,575576.6431,1342102.71,8000872136,337,446.68,424.52,
5/6/2014,5,6,2014,430.33,12735575,15.21115475,144937,661019.7968,2007489.45,8000872136,311,446.48,437.41,
5/7/2014,5,7,2014,446.65,12739650,13.38035393,137586,799617.0928,1825905.2,8000872136,446,453.19,439.58,
5/8/2014,5,8,2014,441.5,12743550,13.58134445,140822,1310228.932,1727589.5,8000872136,415,456.63,447.85,
5/9/2014,5,9,2014,452.02,12747700,15.8661507,140925,1352519.578,1882663.3,8000872136,466,456.01,432.33,
5/10/2014,5,10,2014,452.42,12752125,10.8683326,119139,730814.5403,2006482.7,8000872136,438,441.59,433.83,
5/11/2014,5,11,2014,435,12756275,9.32474235,143525,481606.5205,1809165,8000872136,378,441.54,435.89,
5/12/2014,5,12,2014,441.5,12760200,12.74240695,130988,535630.4842,1738185.5,8853416309,303,446.72,440.58,
5/13/2014,5,13,2014,438.95,12764450,13.05030601,125036,708545.9958,1871243.85,8853416309,328,449.84,442.69,
5/14/2014,5,14,2014,447.49,12768200,12.04391208,131116,634329.0259,1683457.38,8853416309,341,450.12,443.87,
5/15/2014,5,15,2014,448.99,12772350,12.75536468,151809,790157.0932,1868696.38,8853416309,388,451.83,445.59,
5/16/2014,5,16,2014,449.51,12776900,12.02164864,127748,767480.9286,2050664.62,8853416309,399,447.43,443.23,
5/17/2014,5,17,2014,449.08,12781475,9.7917159,115383,484797.3732,2058582.72,8853416309,425,447.16,441.57,
5/18/2014,5,18,2014,447.14,12785325,8.92569908,151855,324600.8274,1725066.12,8853416309,472,492.91,444.84,
5/19/2014,5,19,2014,446.42,12789750,10.7224626,127935,478218.7215,1979872.7,8853416309,346,495.1,484.04,
5/20/2014,5,20,2014,485.01,12794225,12.69875738,153007,1283778.261,2176239.87,8853416309,357,526.44,489.56,
5/21/2014,5,21,2014,494.87,12798675,13.27575617,145579,880729.1098,2208604.81,8853416309,389,542.48,518.54,
5/22/2014,5,22,2014,523.84,12802850,12.71659841,129318,802081.5796,2193318.08,8853416309,519,525.79,512.95,
5/23/2014,5,23,2014,527.47,12806800,12.99220611,155129,1246459.492,2089836.14,8853416309,408,578.92,525.52,
5/24/2014,5,24,2014,521.52,12811000,12.10475911,113362,973175.1467,2196642.24,10455720138,503,590.11,564.87,
5/25/2014,5,25,2014,575,12814775,9.57210433,159903,808996.9656,2175800,10455720138,410,591.73,551.21,
5/26/2014,5,26,2014,584,12819000,11.91589205,136252,716702.7946,2473824,10455720138,362,578.57,563.1,
5/27/2014,5,27,2014,581.87,12822225,12.33282353,145771,889789.7097,1883513.19,10455720138,295,571.14,560.75,
5/28/2014,5,28,2014,574.33,12826650,13.24677566,161438,932703.7505,2548876.54,10455720138,341,620.5,567.52,
5/29/2014,5,29,2014,568,12829925,12.39205713,143379,700606.523,1867016,10455720138,371,624.51,602.64,
5/30/2014,5,30,2014,609.03,12834000,12.06522539,137258,920847.4343,2489105.61,10455720138,363,672.4,617.82,
5/31/2014,5,31,2014,620.45,12837800,9.93876923,123216,602173.7806,2363294.05,10455720138,459,668.24,611.78,
6/1/2014,6,1,2014,674.98,12842275,10.68373708,164472,709780.7925,3027285.3,10455720138,438,677.4,648.83,
6/2/2014,6,2,2014,631.49,12846750,10.91517676,140278,711248.7612,2832232.65,10455720138,347,669.72,622.21,
6/3/2014,6,3,2014,673.9,12851450,13.71930957,162366,1139172.3,3176090.7,10455720138,318,665.28,639.34,
6/4/2014,6,4,2014,644.66,12856025,12.26613461,154092,924375.5041,2957055.42,10455720138,411,661.1,651.01,
6/5/2014,6,5,2014,658.72,12859650,12.24567,148891,1002352.43,2395764.64,10455720138,369,657.17,642,
6/6/2014,6,6,2014,655.75,12863350,11.31817452,150478,1178339.323,2433488.25,11756551917,421,659.74,652.51,
6/7/2014,6,7,2014,654.3,12867175,9.12080675,127246,577982.8619,2508586.2,11756551917,397,658.34,643.24,
6/8/2014,6,8,2014,652,12870925,8.70951916,153084,815990.0289,2450216,11756551917,387,659.85,645.54,
6/9/2014,6,9,2014,650.93,12874325,10.27619998,128287,341221.735,2219671.3,11756551917,335,657.02,629,
6/10/2014,6,10,2014,649.89,12878750,12.193239,150796,614894.552,2883561.93,11756551917,289,637.34,566.63,
6/11/2014,6,11,2014,639.99,12882400,10.95603824,141736,546126.0519,2342363.4,11756551917,321,614.73,584.29,
6/12/2014,6,12,2014,617,12886275,12.15329591,140825,686936.3531,2398279,11756551917,377,599.35,542.79,
6/13/2014,6,13,2014,582,12890475,12.22428882,151052,1167896.172,2451384,11756551917,394,592.89,551.01,
6/14/2014,6,14,2014,557.92,12894875,9.95194649,136421,472211.4609,2459869.28,11756551917,412,609.08,585.51,
6/15/2014,6,15,2014,560.49,12899525,9.33855066,156871,448374.4286,2611322.91,11756551917,323,611.67,588.75,
6/16/2014,6,16,2014,595,12904600,11.12862904,144825,723679.883,3026170,11756551917,274,616.23,602.35,
6/17/2014,6,17,2014,597.65,12909050,11.98842568,157183,460801.3223,2666116.65,11756551917,261,610.99,594.31,
6/18/2014,6,18,2014,604.6,12913300,12.23255724,153204,573046.443,2576805.2,13462580115,358,598.36,585.96,
6/19/2014,6,19,2014,604.32,12917075,12.63691856,127162,650150.7954,2288559.84,13462580115,327,599.55,585.08,
6/20/2014,6,20,2014,593.33,12921700,11.25311797,142279,609970.3641,2750677.88,13462580115,342,606.13,592.87,
6/21/2014,6,21,2014,590.99,12926425,9.11976494,131691,503587.7279,2797746.66,13462580115,364,602.12,583.48,
6/22/2014,6,22,2014,596.08,12931250,9.42521379,166479,520673.9866,2881450.72,13462580115,335,597.08,578.9,
6/23/2014,6,23,2014,591.5,12935200,9.92050289,125908,493645.5382,2341748.5,13462580115,304,582.35,559.88,
6/24/2014,6,24,2014,585.54,12940150,11.64240605,149893,974332.6751,2904863.94,13462580115,300,596.8,596.8,
6/25/2014,6,25,2014,567,12944800,11.5556694,150209,525512.1072,2642787,13462580115,496,605.85,593.03,
6/26/2014,6,26,2014,569,12949075,11.37751104,141973,523609.7446,2438734,13462580115,514,601.5,592.72,
6/27/2014,6,27,2014,588.97,12953750,10.29537954,143429,465624.735,2759324.45,13462580115,487,646.03,597.06,
6/28/2014,6,28,2014,597.08,12958425,9.87835113,123855,386544.9099,2796722.72,13462580115,475,659.25,637.75,
6/29/2014,6,29,2014,596,12962775,8.84416498,159773,336897.0261,2597368,16818461371,386,656.71,636.54,
6/30/2014,6,30,2014,620,12965900,10.90944259,136152,586067.1147,1943700,16818461371,319,652.42,638.35,
7/1/2014,7,1,2014,654.45,12969350,12.36328988,163651,922663.2478,2265705.9,16818461371,358,648.56,628.14,
7/2/2014,7,2,2014,654,12972825,13.73343865,152310,953854.0659,2281152,16818461371,431,633.34,626.2,
7/3/2014,7,3,2014,644.04,12976150,11.08189519,142946,646583.7207,2148517.44,16818461371,432,759.75,630.18,
7/4/2014,7,4,2014,635.49,12980150,10.58824881,128352,425600.3181,2548314.9,16818461371,444,638.22,614.89,
7/5/2014,7,5,2014,632.78,12983950,8.26076745,107662,402775.0973,2409626.24,16818461371,416,627.77,620.06,
7/6/2014,7,6,2014,634.49,12987675,9.24924683,163209,392600.4604,2369185.66,16818461371,399,630.11,622.81,
7/7/2014,7,7,2014,621.98,12991150,10.44603741,136897,427135.8126,2167600.3,16818461371,328,626.48,612.72,
7/8/2014,7,8,2014,623.7,12995200,12.21686237,192201,400562.5669,2533469.4,16818461371,344,634.67,615.84,
7/9/2014,7,9,2014,624.84,12999175,11.9361757,160879,462661.1408,2490612.24,16818461371,412,640.1,629.95,
7/10/2014,7,10,2014,619.78,13003025,11.22613459,149129,509362.7541,2392970.58,16818461371,503,637.15,626.59,
7/11/2014,7,11,2014,630.31,13006775,11.12342321,145718,439592.2531,2370595.91,16818461371,410,630.6,617.53,
7/12/2014,7,12,2014,631.98,13010900,9.01518862,145144,457155.4053,2612605.32,16818461371,401,627.88,620.3,
7/13/2014,7,13,2014,630.9,13014750,9.32359299,165376,503290.9247,2434643.1,17336316979,392,624.85,614.02,
7/14/2014,7,14,2014,622.8,13018375,11.35018792,133673,448907.6513,2264500.8,17336316979,340,627.23,611.08,
7/15/2014,7,15,2014,623.17,13021825,11.87785856,151679,597198.1655,2156791.37,17336316979,322,630.88,620.86,
7/16/2014,7,16,2014,619.48,13025950,12.33196333,151081,567687.7767,2562788.76,17336316979,413,631.71,625.54,
7/17/2014,7,17,2014,626,13030225,12.74168175,146474,473771.878,2683662,17336316979,467,631.74,624.14,
7/18/2014,7,18,2014,629.86,13034200,11.60568116,141439,552675.728,2510621.96,17336316979,471,626.23,617.75,
7/19/2014,7,19,2014,630.92,13038500,10.4567612,132003,348919.2634,2719265.2,17336316979,435,625.84,620.7,
7/20/2014,7,20,2014,623.77,13042750,9.50599823,176955,261004.7079,2656636.43,17336316979,402,626.51,617.83,
7/21/2014,7,21,2014,619.14,13046475,10.02036474,135230,419218.1766,2312487.9,17336316979,410,622.49,593.53,
7/22/2014,7,22,2014,621.03,13050050,11.8573934,134257,409845.8799,2227013.58,17336316979,329,608.19,595.74,
7/23/2014,7,23,2014,622.01,13053700,11.23511096,155345,411686.2939,2277178.61,17336316979,437,602.58,594.21,
7/24/2014,7,24,2014,601.18,13057425,10.633025,150217,518394.6739,2245407.3,17336316979,434,599.69,592.61,
7/25/2014,7,25,2014,602.59,13061350,10.19839577,151416,504563.9726,2371191.65,17336316979,368,593.92,572.66,
7/26/2014,7,26,2014,595.88,13064850,9.50827747,130299,349792.1607,2090942.92,18736441558,439,588.17,580.6,
7/27/2014,7,27,2014,592.51,13068875,8.77568128,163986,245926.7461,2389592.83,18736441558,452,587.12,565.04,
7/28/2014,7,28,2014,586.96,13072275,9.70412523,135674,443294.0827,2000946.64,18736441558,354,581.34,567,
7/29/2014,7,29,2014,581.5,13076000,10.6532582,147327,542927.2547,2171902.5,18736441558,345,599.97,580.66,
7/30/2014,7,30,2014,573.48,13080375,10.85994311,151806,401968.065,2514709.8,18736441558,467,595.28,555.25,
7/31/2014,7,31,2014,586,13084225,11.02486059,152214,442521.5557,2262546,18736441558,552,591.9,580.1,
8/1/2014,8,1,2014,601.94,13088050,10.87967636,146378,467637.6989,2308439.9,18736441558,515,592.38,582.72,
8/2/2014,8,2,2014,591.59,13092275,9.36154144,133227,371023.9948,2504792.06,18736441558,450,591.14,583.79,
8/3/2014,8,3,2014,589.79,13096075,8.36702521,155660,444379.2905,2245920.32,18736441558,429,587.93,581.39,
8/4/2014,8,4,2014,593.94,13099450,10.10701582,122118,399294.1037,2010486.9,18736441558,363,592.06,582.59,
8/5/2014,8,5,2014,580.21,13102750,12.15106865,166966,529514.9417,1921655.52,18736441558,326,597.07,587.95,
8/6/2014,8,6,2014,581.6,13106575,12.93168516,175244,560463.9626,2231599.2,18736441558,385,592.92,587.57,
8/7/2014,8,7,2014,587.24,13110500,11.21723833,153189,452393.1086,2311376.64,18736441558,435,595.35,588.92,
8/8/2014,8,8,2014,589.3,13114525,11.08588192,151292,297685.6222,2378414.8,19729645941,477,590.8,574.5,
8/9/2014,8,9,2014,588.61,13118850,9.89679335,130400,420310.5818,2551035.74,19729645941,477,579.03,567.4,
8/10/2014,8,10,2014,588.99,13123325,9.6259823,176751,341775.0295,2641031.16,19729645941,427,573.53,531.51,
8/11/2014,8,11,2014,578.97,13127875,11.68497448,161536,495304.617,2640682.17,19729645941,440,546.69,484.6,
8/12/2014,8,12,2014,569.54,13132400,12.42984721,172608,764214.6776,2584002.98,19729645941,359,518.93,486.85,
8/13/2014,8,13,2014,550.14,13136325,12.599707,173743,717606.6144,2165901.18,19729645941,388,521.81,487.5,
8/14/2014,8,14,2014,521.66,13140575,12.6295534,168931,700727.3105,2223314.92,19729645941,366,521.32,486.94,
8/15/2014,8,15,2014,498.16,13144650,10.97370877,155144,796925.7647,2034983.6,19729645941,462,506.37,418.46,
8/16/2014,8,16,2014,509,13148925,14.69897958,161700,689805.1059,2183101,19729645941,449,489.12,453.62,
8/17/2014,8,17,2014,491.88,13153050,37.29813075,180542,493900.2813,2047204.56,19729645941,423,520.61,507.03,
8/18/2014,8,18,2014,468.19,13157425,10.68090312,146537,978813.3801,2053013.15,19729645941,383,532.26,509.71,
8/19/2014,8,19,2014,487.5,13162575,12.87741605,172107,655716.6884,2516475,19729645941,335,524.13,503.98,
8/20/2014,8,20,2014,507.3,13166525,12.02058864,163890,575101.3765,2009922.6,23844670039,495,518.33,491.72,
8/21/2014,8,21,2014,525.78,13170725,11.94405134,176373,613696.6055,2214059.58,23844670039,445,515.01,496.18,
8/22/2014,8,22,2014,518.25,13174750,10.85000669,156481,3355242.274,2091138.75,23844670039,461,510.2,498.77,
8/23/2014,8,23,2014,503.88,13178675,9.21595098,135772,667276.9219,1982263.92,23844670039,382,514.51,502,
8/24/2014,8,24,2014,510.75,13182775,8.65681711,183565,483183.1586,2098161,23844670039,407,521.48,510.4,
8/25/2014,8,25,2014,503.79,13186125,14.33068278,148320,837227.9845,1694749.56,23844670039,371,516.02,507.4,
8/26/2014,8,26,2014,512.79,13190275,13.09978465,163922,1849501.097,2134744.77,23844670039,306,513.81,504.24,
8/27/2014,8,27,2014,514.84,13194300,11.61214904,160858,1473447.111,2077894.24,23844670039,441,509.8,500.07,
8/28/2014,8,28,2014,509.39,13198825,10.66182195,166074,729893.9113,2310083.65,23844670039,500,506,474.05,
8/29/2014,8,29,2014,511.99,13202975,10.22007288,145588,527726.8258,2129878.4,23844670039,453,486.1,471.32,
8/30/2014,8,30,2014,503.88,13207275,9.7465966,145985,643988.2664,2171218.92,23844670039,424,485.23,472.02,
8/31/2014,8,31,2014,477.98,13212150,9.02275826,172302,545659.8582,2334454.32,23844670039,449,488.84,477.26,
9/1/2014,9,1,2014,482.59,13215900,10.30536727,162588,687875.7552,1814538.4,27428630902,401,495.15,481.74,
9/2/2014,9,2,2014,483.65,13219475,11.41237447,153606,574246.0662,1734368.9,27428630902,362,490.99,482.33,
9/3/2014,9,3,2014,472.76,13223450,11.28382249,148218,512676.8879,1884421.36,27428630902,468,491.57,483.35,
9/4/2014,9,4,2014,486,13227625,11.15620263,152304,443030.7918,2034396,27428630902,605,490.29,482.89,
9/5/2014,9,5,2014,485.91,13231350,10.7140055,155908,446975.7395,1814873.85,27428630902,489,482.88,465.31,
9/6/2014,9,6,2014,481.09,13235550,10.4899443,143414,391892.9554,2025388.9,27428630902,417,478.67,466.06,
9/7/2014,9,7,2014,480.62,13239650,19.46564618,214360,320158.1026,1979673.78,27428630902,411,489.3,475.43,
9/8/2014,9,8,2014,476.61,13243475,11.323667,151689,519189.7412,1828275.96,27428630902,353,483.06,474.05,
9/9/2014,9,9,2014,466.48,13246775,13.00607767,173414,488189.9522,1545448.24,27428630902,388,481.57,473.14,
9/10/2014,9,10,2014,485.03,13250675,14.66467827,164564,506624.7066,1898407.42,27428630902,500,482.94,474.34,
9/11/2014,9,11,2014,469,13254725,10.27418557,147710,466172.2597,1904140,27428630902,528,481.97,477.07,
9/12/2014,9,12,2014,470.43,13258750,10.4459308,148941,454009.5276,1898185.05,27428630902,422,480.16,473.74,
9/13/2014,9,13,2014,479.86,13263175,9.87754729,136734,358930.1942,2127699.24,27428630902,431,476.74,465.63,
9/14/2014,9,14,2014,475.49,13267425,10.41613288,203940,332978.2976,2025587.4,29829733124,442,469.27,447.12,
9/15/2014,9,15,2014,475.3,13271125,11.9467162,161269,462681.1224,1763838.3,29829733124,360,454.47,411.56,
9/16/2014,9,16,2014,468,13275350,14.7337395,186658,437451.4801,1983852,29829733124,360,428.7,382.6,
9/17/2014,9,17,2014,448,13280075,12.27569456,164215,462824.8682,2122176,29829733124,436,424.53,389.96,
9/18/2014,9,18,2014,428.19,13284700,12.45941455,168204,652489.2436,1985517.03,29829733124,471,410.78,392.58,
9/19/2014,9,19,2014,398.89,13288750,11.14791622,149539,741891.7351,1619892.29,29829733124,497,406.5,395.58,
9/20/2014,9,20,2014,415.56,13293075,9.96929167,142592,720476.6817,1801037.04,29829733124,475,445.08,397.68,
9/21/2014,9,21,2014,406.3,13297450,9.80993611,172794,875032.1061,1781219.2,29829733124,485,436.1,418.72,
9/22/2014,9,22,2014,400.98,13301375,10.88655821,175943,507462.7293,1577856.3,29829733124,522,423.52,408.52,
9/23/2014,9,23,2014,423,13305150,11.60787131,166664,738732.1412,1601478,29829733124,447,415.52,399.82,
9/24/2014,9,24,2014,431.91,13309225,13.42090123,171434,957227.8191,1765648.08,29829733124,531,409.42,401.05,
9/25/2014,9,25,2014,408.08,13313300,13.07804471,167940,686077.5817,1668231.04,29829733124,517,405.09,374.71,
9/26/2014,9,26,2014,405.14,13317075,47.43930673,149986,596150.4681,1548445.08,34661425924,539,384.84,371.32,
9/27/2014,9,27,2014,400.74,13320275,11.34818893,145374,532351.156,1286776.14,34661425924,504,392.22,372.45,
9/28/2014,9,28,2014,380,13323750,11.08075213,213832,453805.8176,1324680,34661425924,515,390.63,379.96,
9/29/2014,9,29,2014,381.94,13327200,11.45663317,152629,654029.3292,1321894.34,34661425924,492,386.82,371.76,
9/30/2014,9,30,2014,382.67,13331000,12.33293377,184554,631639.8353,1458738.04,34661425924,374,377.68,354.08,
10/1/2014,10,1,2014,385.27,13334625,12.63437263,184739,731277.1057,1401226.99,34661425924,469,363.55,322.95,
10/2/2014,10,2,2014,375.85,13338325,11.80636226,161404,624053.1904,1394779.35,34661425924,521,341.04,282.71,
10/3/2014,10,3,2014,363.75,13341850,11.69504803,150641,646978.0055,1286220,34661425924,613,344.66,301.28,
10/4/2014,10,4,2014,336,13345425,13.09999729,137659,701363.3878,1205568,34661425924,555,336.51,318.14,
10/5/2014,10,5,2014,293.67,13349875,11.43225211,207383,832748.7001,1310061.87,34661425924,533,354.99,327.01,
10/6/2014,10,6,2014,331.2,13353875,12.29635546,151236,1220734.779,1328774.4,34661425924,459,384.83,346.96,
10/7/2014,10,7,2014,330.7,13357650,13.26892581,178444,877334.1147,1252691.6,34661425924,432,376.11,352.17,
10/8/2014,10,8,2014,346.26,13360925,13.07728331,165335,767509.0555,1138502.88,34661425924,492,367.12,353.78,
10/9/2014,10,9,2014,378.94,13364475,13.35198908,156106,1095727.483,1350163.22,35002482026,582,380.33,355.22,
10/10/2014,10,10,2014,358.97,13368450,13.41027929,164414,919976.9903,1431572.36,35002482026,524,398.73,368.24,
10/11/2014,10,11,2014,359.99,13372025,10.51275487,152027,700669.8075,1290564.15,35002482026,493,413.39,390.79,
10/12/2014,10,12,2014,364.83,13375725,11.06974068,206084,462113.0089,1353884.13,35002482026,536,402,387.82,
10/13/2014,10,13,2014,381.46,13379550,12.83998343,181872,763961.0632,1463662.02,35002482026,411,398.96,371.62,
10/14/2014,10,14,2014,411.89,13383050,13.09047261,174859,901154.5788,1446969.57,35002482026,467,385.31,374.11,
10/15/2014,10,15,2014,394,13386725,12.64154509,175952,1182079.054,1452678,35002482026,568,395.45,378.37,
10/16/2014,10,16,2014,378.02,13390475,12.18979168,163270,1054418.564,1422111.24,35002482026,581,394.03,385.79,
10/17/2014,10,17,2014,382.83,13393825,11.63600658,157782,941743.9903,1286691.63,35002482026,465,389.77,375.27,
10/18/2014,10,18,2014,389.68,13398050,11.15788265,156631,623439.8269,1650684.48,35002482026,553,392.74,379.48,
10/19/2014,10,19,2014,388.99,13401400,10.3090553,211493,469915.1968,1307006.4,35002482026,500,387.96,380.78,
10/20/2014,10,20,2014,384.95,13404850,12.24408182,155800,779840.4409,1332696.9,35002482026,483,384.84,355.45,
10/21/2014,10,21,2014,387,13408350,12.99216076,175051,597224.0938,1359144,35002482026,542,364.22,351.93,
10/22/2014,10,22,2014,385.1,13412625,12.4960203,171845,856126.742,1650923.7,35002482026,537,359.55,341.79,
10/23/2014,10,23,2014,363.99,13416200,12.58522357,163026,1056703.001,1305632.13,35985640265,590,359.33,342.56,
10/24/2014,10,24,2014,358.46,13420275,13.03797728,165243,729895.5124,1465384.48,35985640265,626,358.17,348.74,
10/25/2014,10,25,2014,348.89,13424075,11.56370092,189654,967324.3819,1329619.79,35985640265,539,359.11,351.32,
10/26/2014,10,26,2014,355.43,13427325,10.7606396,183560,869465.6116,1158701.8,35985640265,468,356.53,333.93,
10/27/2014,10,27,2014,356.5,13431050,12.80693278,181920,1047668.332,1332240.5,35985640265,465,351.1,334.06,
10/28/2014,10,28,2014,354.94,13434800,13.72107912,177816,831304.7652,1335639.22,35985640265,462,347.93,336.5,
10/29/2014,10,29,2014,343.53,13438400,13.55763444,175287,785066.4008,1241173.89,35985640265,545,340.09,320.09,
10/30/2014,10,30,2014,337,13442725,14.37016784,175625,713144.3449,1462243,35985640265,551,329.5,319.82,
10/31/2014,10,31,2014,340.95,13447425,13.21155884,174925,1213778.66,1606897.35,35985640265,557,334.4,324.31,
11/1/2014,11,1,2014,327.39,13451425,13.16989149,146848,827309.2892,1313816.07,35985640265,623,332.15,323.83,
11/2/2014,11,2,2014,326.41,13455525,12.40614973,236884,559357.2712,1342197.92,35985640265,621,343.13,330.27,
11/3/2014,11,3,2014,325.81,13459400,12.83380219,157911,1042661.312,1266423.47,35985640265,486,353.46,337.69,
11/4/2014,11,4,2014,328.72,13463500,16.9453104,184888,923157.2126,1353011.52,35985640265,519,353.12,341.42,
11/5/2014,11,5,2014,341.99,13467500,13.4448337,171401,1152156.045,1372405.87,39603666252,536,347.22,341.93,
11/6/2014,11,6,2014,347.96,13471125,13.61566812,173515,748729.8643,1265878.48,39603666252,619,364.07,344.09,
11/7/2014,11,7,2014,342.26,13474725,14.19042877,163094,878920.5941,1236927.64,39603666252,650,374.87,357.49,
11/8/2014,11,8,2014,345.84,13478625,11.42289968,144394,610662.4295,1352580.24,39603666252,685,371.38,363.2,
11/9/2014,11,9,2014,356.34,13482100,15.08499306,223383,527379.8869,1243626.6,39603666252,607,433.68,367.66,
11/10/2014,11,10,2014,375.87,13486050,12.86996556,176533,892187.1142,1489196.94,39603666252,498,459.28,397.06,
11/11/2014,11,11,2014,365.04,13489575,13.37547938,168913,696341.6986,1291511.52,39603666252,505,420.74,383.77,
11/12/2014,11,12,2014,430.07,13492950,13.57996146,179505,987906.6216,1457077.16,39603666252,560,406.07,370.4,
11/13/2014,11,13,2014,406.56,13496600,15.77819904,197029,1238485.92,1490042.4,39603666252,583,390.74,373.99,
11/14/2014,11,14,2014,396.56,13500250,13.66636534,200490,1507331.412,1452599.28,39603666252,637,410.62,375.93,
11/15/2014,11,15,2014,373.14,13504000,11.49113334,156976,818788.5823,1403379.54,39603666252,624,392.02,369.98,
11/16/2014,11,16,2014,383.65,13507625,11.2481313,220218,696352.429,1394951.4,39603666252,698,386.37,372.99,
11/17/2014,11,17,2014,378.48,13511425,14.59071691,171933,810899.0753,1443522.72,39603666252,492,380.96,355.27,
11/18/2014,11,18,2014,379.91,13515175,13.12671076,176768,1003526.484,1429601.33,39603666252,532,357.42,343.43,
11/19/2014,11,19,2014,374.77,13518600,13.42190503,175445,932714.6384,1288459.26,40300030328,540,364.74,350.47,
