datetime,high,low,average,volume
2015-01-07 00:00:00,300.57,283.61,288.68,70564.62
2015-01-08 00:00:00,295.13,282.37,289.20,59326.04
2015-01-09 00:00:00,292.22,281.14,285.23,57589.31
2015-01-10 00:00:00,289.83,275.06,280.75,43889.52
2015-01-11 00:00:00,280.45,265.18,273.98,44890.73
2015-01-12 00:00:00,272.65,265.11,269.70,49073.28
2015-01-13 00:00:00,269.02,220.24,240.52,235506.85
2015-01-14 00:00:00,224.71,172.45,198.59,380843.09
2015-01-15 00:00:00,228.54,177.87,206.74,272902.72
2015-01-16 00:00:00,222.13,199.94,211.82,127323.97
2015-01-17 00:00:00,212.8,194.9,201.29,82866.55
2015-01-18 00:00:00,219.91,194.83,206.40,109770.13
2015-01-19 00:00:00,217.89,206.69,212.06,71574.8
2015-01-20 00:00:00,216.0,205.61,211.35,97038.49
2015-01-21 00:00:00,227.9,211.83,215.68,116977.53
2015-01-22 00:00:00,238.36,225.74,232.40,122465.33
2015-01-23 00:00:00,235.85,225.55,230.55,91412.89
2015-01-24 00:00:00,248.75,230.47,238.12,86796.63
2015-01-25 00:00:00,255.52,244.26,248.76,116938.46
2015-01-26 00:00:00,309.0,254.57,281.26,352115.85
2015-01-27 00:00:00,276.31,250.31,261.16,150056.79
2015-01-28 00:00:00,267.11,226.35,253.03,171776.64
2015-01-29 00:00:00,238.93,221.06,232.15,119471.84
2015-01-30 00:00:00,242.77,225.54,232.51,103521.92
2015-01-31 00:00:00,233.75,216.41,228.26,93978.03
2015-02-01 00:00:00,232.12,211.97,218.81,111873.05
2015-02-02 00:00:00,242.76,222.4,227.01,104458.22
2015-02-03 00:00:00,246.65,223.97,237.18,149950.53
2015-02-04 00:00:00,231.22,221.17,225.89,95997.66
2015-02-05 00:00:00,230.29,215.46,222.85,81825.29
2015-02-06 00:00:00,225.82,216.23,220.57,89546.12
2015-02-07 00:00:00,232.26,222.86,226.67,81250.29
2015-02-08 00:00:00,230.35,221.38,225.54,62552.23
2015-02-09 00:00:00,224.49,216.68,221.35,107829.54
2015-02-10 00:00:00,222.43,216.09,219.15,80040.27
2015-02-11 00:00:00,223.77,219.04,221.73,62140.6
2015-02-12 00:00:00,223.36,218.67,220.90,54594.01
2015-02-13 00:00:00,240.81,221.84,232.26,156854.26
2015-02-14 00:00:00,260.75,235.76,246.40,171960.64
2015-02-15 00:00:00,267.18,227.58,250.25,213064.24
2015-02-16 00:00:00,239.9,229.09,234.53,104340.82
2015-02-17 00:00:00,246.08,232.43,239.08,97619.19
2015-02-18 00:00:00,244.9,232.66,240.27,89313.68
2015-02-19 00:00:00,244.02,236.11,238.82,62179.43
2015-02-20 00:00:00,247.95,240.05,243.71,81506.77
2015-02-21 00:00:00,248.87,244.14,245.57,42349.73
2015-02-22 00:00:00,247.43,234.05,242.55,69317.46
2015-02-23 00:00:00,241.22,232.5,236.76,56861.24
2015-02-24 00:00:00,241.46,237.67,239.65,46565.32
2015-02-25 00:00:00,240.58,236.73,238.77,38862.7
2015-02-26 00:00:00,238.94,235.4,237.64,46600.1
2015-02-27 00:00:00,257.62,237.51,250.87,151742.9
2015-02-28 00:00:00,256.07,249.92,253.74,43274.54
2015-03-01 00:00:00,262.77,247.35,252.94,82606.12
2015-03-02 00:00:00,277.5,258.48,263.05,124936.58
2015-03-03 00:00:00,287.82,267.99,275.97,150379.36
2015-03-04 00:00:00,284.38,268.08,279.63,126782.38
2015-03-05 00:00:00,282.75,264.85,271.63,125572.74
2015-03-06 00:00:00,278.22,270.15,273.79,89825.58
2015-03-07 00:00:00,279.36,270.72,274.31,53985.81
2015-03-08 00:00:00,279.04,273.29,276.08,45597.81
2015-03-09 00:00:00,293.49,275.18,282.55,144709.49
2015-03-10 00:00:00,301.41,289.29,294.30,159468.68
2015-03-11 00:00:00,297.5,290.81,294.30,69076.06
2015-03-12 00:00:00,297.82,293.0,295.18,66207.49
2015-03-13 00:00:00,295.62,284.12,291.60,94704.98
2015-03-14 00:00:00,286.77,281.06,283.97,68276.87
2015-03-15 00:00:00,287.51,281.37,285.12,35134.09
2015-03-16 00:00:00,294.34,286.53,291.67,61303.85
2015-03-17 00:00:00,293.77,284.86,290.43,58678.52
2015-03-18 00:00:00,286.1,249.46,274.42,194486.69
2015-03-19 00:00:00,264.82,247.9,257.86,168099.35
2015-03-20 00:00:00,265.11,259.53,261.75,48902.97
2015-03-21 00:00:00,263.28,256.66,260.84,45998.05
2015-03-22 00:00:00,270.56,260.39,262.94,52176.31
2015-03-23 00:00:00,270.57,262.06,267.89,66830.82
2015-03-24 00:00:00,267.94,244.06,257.07,140014.38
2015-03-25 00:00:00,249.66,236.56,245.41,115343.41
2015-03-26 00:00:00,254.77,245.12,249.82,78120.38
2015-03-27 00:00:00,250.17,245.8,248.44,53975.45
2015-03-28 00:00:00,255.25,247.81,252.51,47299.28
2015-03-29 00:00:00,253.51,240.68,246.18,69146.22
2015-03-30 00:00:00,249.63,237.17,245.69,73958.8
2015-03-31 00:00:00,249.66,243.25,246.47,66920.76
2015-04-01 00:00:00,247.97,241.04,244.53,69720.17
2015-04-02 00:00:00,255.07,246.01,249.24,83028.42
2015-04-03 00:00:00,257.06,252.31,254.51,71432.97
2015-04-04 00:00:00,256.41,252.32,254.62,33861.4
2015-04-05 00:00:00,261.09,253.95,256.88,57719.6
2015-04-06 00:00:00,262.22,254.87,258.41,63013.87
2015-04-07 00:00:00,257.14,253.24,255.23,51467.1
2015-04-08 00:00:00,255.94,244.02,250.29,98219.85
2015-04-09 00:00:00,246.95,239.15,244.58,68417.77
2015-04-10 00:00:00,244.55,232.79,238.93,98703.03
2015-04-11 00:00:00,239.79,234.52,236.88,50845.36
2015-04-12 00:00:00,238.64,234.72,237.51,36148.27
2015-04-13 00:00:00,237.69,222.16,233.45,117512.9
2015-04-14 00:00:00,225.74,216.39,221.18,118385.57
2015-04-15 00:00:00,224.63,218.94,222.13,76325.72
2015-04-16 00:00:00,230.62,224.39,228.19,85686.73
2015-04-17 00:00:00,229.28,222.37,225.29,71168.52
2015-04-18 00:00:00,224.94,221.86,223.81,42097.09
2015-04-19 00:00:00,227.12,222.6,225.22,51026.54
2015-04-20 00:00:00,226.56,222.21,224.70,61486.23
2015-04-21 00:00:00,235.76,225.54,227.57,85131.71
2015-04-22 00:00:00,239.0,234.13,236.16,75950.36
2015-04-23 00:00:00,238.02,234.12,235.79,43530.26
2015-04-24 00:00:00,237.36,230.74,232.93,68491.79
2015-04-25 00:00:00,233.4,226.74,230.04,45412.38
2015-04-26 00:00:00,227.37,215.22,219.70,101898.48
2015-04-27 00:00:00,234.33,218.21,221.85,135341.4
2015-04-28 00:00:00,230.34,223.84,226.74,64405.3
2015-04-29 00:00:00,228.04,224.76,226.45,60179.15
2015-04-30 00:00:00,240.41,225.99,232.53,115854.06
2015-05-01 00:00:00,239.5,233.1,236.12,61866.52
2015-05-02 00:00:00,237.4,233.26,235.95,37117.67
2015-05-03 00:00:00,244.21,235.53,240.58,56870.11
2015-05-04 00:00:00,243.62,238.48,240.85,68030.11
2015-05-05 00:00:00,240.31,232.9,236.49,79244.99
2015-05-06 00:00:00,237.54,229.54,235.66,104473.71
2015-05-07 00:00:00,239.68,229.15,232.80,93186.4
2015-05-08 00:00:00,247.11,236.88,240.78,88379.04
2015-05-09 00:00:00,248.46,240.37,243.49,63587.12
2015-05-10 00:00:00,245.81,239.96,242.38,43851.58
2015-05-11 00:00:00,245.01,240.1,242.28,64995.33
2015-05-12 00:00:00,244.05,241.06,242.68,56174.71
2015-05-13 00:00:00,246.17,236.01,243.75,87594.8
2015-05-15 00:00:00,238.5,238.5,238.50,45636.38
2015-05-16 00:00:00,240.45,236.96,238.75,29302.64
2015-05-17 00:00:00,239.61,237.24,238.32,29633.96
2015-05-18 00:00:00,237.91,233.26,236.89,53208.19
2015-05-19 00:00:00,235.52,233.03,234.31,40483.62
2015-05-20 00:00:00,235.82,233.57,234.75,48699.54
2015-05-21 00:00:00,237.49,234.96,236.34,45192.79
2015-05-22 00:00:00,241.57,236.16,238.17,80962.86
2015-05-23 00:00:00,241.82,239.6,240.78,35540.02
2015-05-24 00:00:00,242.85,239.56,241.02,31446.87
2015-05-25 00:00:00,241.89,237.28,239.42,36605.0
2015-05-26 00:00:00,238.94,236.28,238.20,46819.11
2015-05-27 00:00:00,240.95,237.46,239.03,52094.25
2015-05-28 00:00:00,239.2,237.76,238.54,36933.91
2015-05-29 00:00:00,238.91,237.14,238.22,39964.53
2015-05-30 00:00:00,238.44,232.88,235.57,44094.6
2015-05-31 00:00:00,234.6,229.47,233.44,41850.72
2015-06-01 00:00:00,232.0,221.65,227.58,91262.93
